customer_id,region_id,node_id,start_id,end_date
273,2,5, 2020-01-19, 2020-02-05
273,2,4, 2020-02-06, 2020-02-18
273,2,4, 2020-02-19, 2020-03-12
273,2,1, 2020-03-13, 2020-03-21
273,2,4, 2020-03-22, 2020-04-07
273,2,1, 2020-04-08, 2020-04-11
273,2,1, 2020-04-12, 9999-12-31
274,1,1, 2020-01-02, 2020-01-14
274,1,3, 2020-01-15, 2020-02-12
274,1,5, 2020-02-13, 2020-02-24
274,1,1, 2020-02-25, 2020-03-13
274,1,3, 2020-03-14, 2020-04-08
274,1,3, 2020-04-09, 2020-04-22
274,1,1, 2020-04-23, 9999-12-31
275,2,4, 2020-01-28, 2020-01-28
275,2,5, 2020-01-29, 2020-02-15
275,2,5, 2020-02-16, 2020-02-24
275,2,1, 2020-02-25, 2020-03-01
275,2,1, 2020-03-02, 2020-03-19
275,2,4, 2020-03-20, 2020-03-28
275,2,2, 2020-03-29, 9999-12-31
276,1,1, 2020-02-07, 2020-02-14
276,1,4, 2020-01-07, 2020-01-10
276,1,4, 2020-01-11, 2020-01-15
276,1,1, 2020-01-16, 2020-02-06
276,1,4, 2020-02-15, 2020-03-15
276,1,1, 2020-03-16, 2020-04-06
276,1,2, 2020-04-07, 9999-12-31
277,1,4, 2020-01-27, 2020-02-23
277,1,2, 2020-02-24, 2020-03-02
277,1,3, 2020-03-03, 2020-03-14
277,1,2, 2020-03-15, 2020-03-28
277,1,1, 2020-03-29, 2020-04-17
277,1,3, 2020-04-18, 2020-05-13
277,1,2, 2020-05-14, 9999-12-31
278,1,3, 2020-01-26, 2020-02-03
278,1,4, 2020-02-04, 2020-02-26
278,1,2, 2020-02-27, 2020-03-04
278,1,1, 2020-03-05, 2020-03-23
278,1,4, 2020-03-24, 2020-03-27
278,1,5, 2020-03-28, 2020-04-20
278,1,1, 2020-04-21, 9999-12-31
279,4,1, 2020-01-13, 2020-01-30
279,4,4, 2020-01-31, 2020-02-08
279,4,5, 2020-02-09, 2020-02-26
279,4,5, 2020-02-27, 2020-03-15
279,4,2, 2020-03-16, 2020-04-05
279,4,1, 2020-04-06, 2020-04-24
279,4,2, 2020-04-25, 9999-12-31
280,2,2, 2020-01-03, 2020-01-24
280,2,5, 2020-01-25, 2020-02-13
280,2,5, 2020-02-14, 2020-02-19
280,2,2, 2020-02-20, 2020-03-20
280,2,5, 2020-03-21, 2020-03-25
280,2,3, 2020-03-26, 2020-03-26
280,2,1, 2020-03-27, 9999-12-31
281,2,5, 2020-01-06, 2020-01-07
281,2,4, 2020-01-08, 2020-02-06
281,2,2, 2020-02-07, 2020-02-27
281,2,2, 2020-02-28, 2020-03-03
281,2,3, 2020-03-04, 2020-03-24
281,2,1, 2020-03-25, 2020-04-09
281,2,1, 2020-04-10, 9999-12-31
282,1,5, 2020-01-24, 2020-02-21
282,1,5, 2020-02-22, 2020-02-29
282,1,1, 2020-03-01, 2020-03-13
282,1,3, 2020-03-14, 2020-03-16
282,1,4, 2020-03-17, 2020-04-09
282,1,1, 2020-04-10, 2020-05-09
282,1,2, 2020-05-10, 9999-12-31
283,1,2, 2020-01-05, 2020-01-31
283,1,1, 2020-02-01, 2020-02-08
283,1,4, 2020-02-09, 2020-03-09
283,1,5, 2020-03-10, 2020-03-28
283,1,3, 2020-03-29, 2020-04-03
283,1,2, 2020-04-04, 2020-04-28
283,1,3, 2020-04-29, 9999-12-31
284,1,1, 2020-01-30, 2020-02-29
284,1,2, 2020-03-01, 2020-03-28
284,1,3, 2020-03-29, 2020-04-24
284,1,3, 2020-04-25, 2020-05-14
284,1,2, 2020-05-15, 2020-05-26
284,1,2, 2020-05-27, 2020-06-04
284,1,1, 2020-06-05, 9999-12-31
285,3,4, 2020-01-22, 2020-02-04
285,3,3, 2020-02-05, 2020-03-03
285,3,4, 2020-03-04, 2020-03-22
285,3,1, 2020-03-23, 2020-04-18
285,3,4, 2020-04-19, 2020-05-14
285,3,3, 2020-05-15, 2020-05-21
285,3,1, 2020-05-22, 9999-12-31
286,4,3, 2020-01-02, 2020-01-03
286,4,4, 2020-01-04, 2020-01-31
286,4,2, 2020-02-01, 2020-02-25
286,4,2, 2020-02-26, 2020-03-25
286,4,2, 2020-03-26, 2020-04-01
286,4,4, 2020-04-02, 2020-04-19
286,4,3, 2020-04-20, 9999-12-31
287,1,2, 2020-01-22, 2020-02-05
287,1,4, 2020-02-06, 2020-02-28
287,1,1, 2020-02-29, 2020-03-03
287,1,2, 2020-03-04, 2020-03-23
287,1,3, 2020-03-24, 2020-04-12
287,1,2, 2020-04-13, 2020-05-04
287,1,1, 2020-05-05, 9999-12-31
288,4,4, 2020-03-18, 2020-03-29
288,4,2, 2020-01-13, 2020-01-27
288,4,4, 2020-01-28, 2020-02-06
288,4,1, 2020-02-07, 2020-02-16
288,4,1, 2020-02-17, 2020-02-25
288,4,5, 2020-02-26, 2020-03-17
288,4,4, 2020-03-30, 9999-12-31
289,3,3, 2020-01-28, 2020-02-27
289,3,3, 2020-02-28, 2020-03-11
289,3,4, 2020-03-12, 2020-03-31
289,3,4, 2020-04-01, 2020-04-05
289,3,3, 2020-04-06, 2020-04-22
289,3,1, 2020-04-23, 2020-04-30
289,3,4, 2020-05-01, 9999-12-31
290,4,2, 2020-01-15, 2020-01-17
290,4,1, 2020-01-18, 2020-01-29
290,4,3, 2020-01-30, 2020-02-17
290,4,3, 2020-02-18, 2020-03-01
290,4,2, 2020-03-02, 2020-03-04
290,4,4, 2020-03-05, 2020-03-05
290,4,1, 2020-03-06, 9999-12-31
291,5,5, 2020-01-20, 2020-02-01
291,5,5, 2020-02-02, 2020-02-17
291,5,1, 2020-02-18, 2020-03-06
291,5,1, 2020-03-07, 2020-04-04
291,5,4, 2020-04-05, 2020-04-06
291,5,3, 2020-04-07, 2020-05-06
291,5,4, 2020-05-07, 9999-12-31
292,1,1, 2020-02-11, 2020-03-03
292,1,3, 2020-01-10, 2020-02-02
292,1,3, 2020-02-03, 2020-02-10
292,1,4, 2020-03-04, 2020-03-19
292,1,2, 2020-03-20, 2020-04-18
292,1,2, 2020-04-19, 2020-05-07
292,1,4, 2020-05-08, 9999-12-31
293,5,5, 2020-01-15, 2020-01-22
293,5,1, 2020-01-23, 2020-02-21
293,5,3, 2020-02-22, 2020-02-28
293,5,1, 2020-02-29, 2020-03-26
293,5,3, 2020-03-27, 2020-04-02
293,5,1, 2020-04-03, 2020-04-22
293,5,4, 2020-04-23, 9999-12-31
294,2,3, 2020-01-12, 2020-02-02
294,2,1, 2020-02-03, 2020-02-13
294,2,3, 2020-02-14, 2020-03-10
294,2,3, 2020-03-11, 2020-03-19
294,2,1, 2020-03-20, 2020-04-03
294,2,1, 2020-04-04, 2020-04-28
294,2,1, 2020-04-29, 9999-12-31
295,2,5, 2020-01-26, 2020-01-27
295,2,5, 2020-01-28, 2020-02-20
295,2,5, 2020-02-21, 2020-02-25
295,2,1, 2020-02-26, 2020-03-03
295,2,2, 2020-03-04, 2020-03-16
295,2,3, 2020-03-17, 2020-03-22
295,2,4, 2020-03-23, 9999-12-31
296,5,3, 2020-01-13, 2020-01-17
296,5,5, 2020-01-18, 2020-01-19
296,5,4, 2020-01-20, 2020-01-21
296,5,5, 2020-01-22, 2020-01-23
296,5,1, 2020-01-24, 2020-02-18
296,5,4, 2020-02-19, 2020-03-18
296,5,3, 2020-03-19, 9999-12-31
297,1,4, 2020-01-25, 2020-02-02
297,1,5, 2020-02-03, 2020-02-11
297,1,4, 2020-02-12, 2020-02-25
297,1,3, 2020-02-26, 2020-03-24
297,1,5, 2020-03-25, 2020-03-28
297,1,2, 2020-03-29, 2020-04-04
297,1,5, 2020-04-05, 9999-12-31
298,4,1, 2020-01-16, 2020-02-07
298,4,4, 2020-02-08, 2020-03-04
298,4,1, 2020-03-05, 2020-03-29
298,4,5, 2020-03-30, 2020-04-16
298,4,3, 2020-04-17, 2020-04-19
298,4,4, 2020-04-20, 2020-05-14
298,4,5, 2020-05-15, 9999-12-31
299,3,5, 2020-01-13, 2020-02-08
299,3,2, 2020-02-09, 2020-02-12
299,3,1, 2020-02-13, 2020-03-02
299,3,1, 2020-03-03, 2020-03-18
299,3,4, 2020-03-19, 2020-04-13
299,3,2, 2020-04-14, 2020-05-09
299,3,2, 2020-05-10, 9999-12-31
300,2,5, 2020-01-21, 2020-02-11
300,2,3, 2020-02-12, 2020-02-24
300,2,4, 2020-02-25, 2020-03-23
300,2,4, 2020-03-24, 2020-04-21
300,2,1, 2020-04-22, 2020-05-19
300,2,4, 2020-05-20, 2020-06-13
300,2,2, 2020-06-14, 9999-12-31
301,3,4, 2020-01-20, 2020-02-02
301,3,3, 2020-02-03, 2020-02-27
301,3,3, 2020-02-28, 2020-02-29
301,3,5, 2020-03-01, 2020-03-30
301,3,1, 2020-03-31, 2020-03-31
301,3,2, 2020-04-01, 2020-04-04
301,3,2, 2020-04-05, 9999-12-31
302,1,5, 2020-01-27, 2020-02-12
302,1,2, 2020-02-13, 2020-03-13
302,1,5, 2020-03-14, 2020-04-06
302,1,1, 2020-04-07, 2020-05-01
302,1,1, 2020-05-02, 2020-05-18
302,1,1, 2020-05-19, 2020-06-05
302,1,4, 2020-06-06, 9999-12-31
303,1,4, 2020-01-18, 2020-02-09
303,1,2, 2020-02-10, 2020-02-26
303,1,1, 2020-02-27, 2020-03-07
303,1,3, 2020-03-08, 2020-03-17
303,1,3, 2020-03-18, 2020-03-30
303,1,5, 2020-03-31, 2020-04-07
303,1,5, 2020-04-08, 9999-12-31
304,5,5, 2020-04-12, 2020-04-26
304,5,2, 2020-01-16, 2020-02-10
304,5,3, 2020-02-11, 2020-03-06
304,5,3, 2020-03-07, 2020-04-03
304,5,3, 2020-04-04, 2020-04-11
304,5,5, 2020-04-27, 2020-05-13
304,5,1, 2020-05-14, 9999-12-31
305,1,4, 2020-01-09, 2020-02-08
305,1,2, 2020-02-09, 2020-02-27
305,1,5, 2020-02-28, 2020-03-05
305,1,5, 2020-03-06, 2020-03-25
305,1,5, 2020-03-26, 2020-04-14
305,1,1, 2020-04-15, 2020-05-05
305,1,1, 2020-05-06, 9999-12-31
306,4,1, 2020-01-27, 2020-02-10
306,4,1, 2020-02-11, 2020-02-22
306,4,5, 2020-02-23, 2020-03-17
306,4,4, 2020-03-18, 2020-03-29
306,4,4, 2020-03-30, 2020-04-10
306,4,1, 2020-04-11, 2020-04-23
306,4,4, 2020-04-24, 9999-12-31
307,5,3, 2020-01-14, 2020-01-27
307,5,2, 2020-01-28, 2020-02-12
307,5,2, 2020-02-13, 2020-02-19
307,5,5, 2020-02-20, 2020-03-12
307,5,2, 2020-03-13, 2020-03-16
307,5,4, 2020-03-17, 2020-04-15
307,5,5, 2020-04-16, 9999-12-31
308,3,1, 2020-01-18, 2020-02-12
308,3,5, 2020-01-14, 2020-01-17
308,3,4, 2020-02-13, 2020-02-27
308,3,2, 2020-02-28, 2020-03-10
308,3,1, 2020-03-11, 2020-03-14
308,3,4, 2020-03-15, 2020-03-29
308,3,4, 2020-03-30, 9999-12-31
309,5,2, 2020-01-13, 2020-02-06
309,5,1, 2020-02-07, 2020-02-26
309,5,1, 2020-02-27, 2020-02-27
309,5,4, 2020-02-28, 2020-03-02
309,5,5, 2020-03-03, 2020-03-11
309,5,2, 2020-03-12, 2020-03-24
309,5,2, 2020-03-25, 9999-12-31
310,5,3, 2020-01-20, 2020-02-13
310,5,1, 2020-02-14, 2020-02-27
310,5,4, 2020-02-28, 2020-03-10
310,5,5, 2020-03-11, 2020-04-06
310,5,2, 2020-04-07, 2020-04-10
310,5,5, 2020-04-11, 2020-05-04
310,5,4, 2020-05-05, 9999-12-31
311,3,1, 2020-01-17, 2020-01-21
311,3,4, 2020-01-22, 2020-02-10
311,3,3, 2020-02-11, 2020-02-17
311,3,2, 2020-02-18, 2020-03-06
311,3,5, 2020-03-07, 2020-03-22
311,3,1, 2020-03-23, 2020-03-23
311,3,5, 2020-03-24, 9999-12-31
312,5,3, 2020-01-20, 2020-02-07
312,5,2, 2020-02-08, 2020-02-08
312,5,5, 2020-02-09, 2020-02-20
312,5,4, 2020-02-21, 2020-03-15
312,5,3, 2020-03-16, 2020-03-31
312,5,4, 2020-04-01, 2020-04-23
312,5,2, 2020-04-24, 9999-12-31
313,3,1, 2020-01-29, 2020-02-24
313,3,2, 2020-02-25, 2020-03-14
313,3,2, 2020-03-15, 2020-04-08
313,3,1, 2020-04-09, 2020-05-02
313,3,4, 2020-05-03, 2020-05-08
313,3,5, 2020-05-09, 2020-05-10
313,3,2, 2020-05-11, 9999-12-31
314,1,5, 2020-01-26, 2020-01-30
314,1,2, 2020-01-31, 2020-02-07
314,1,4, 2020-02-08, 2020-02-22
314,1,4, 2020-02-23, 2020-03-20
314,1,3, 2020-03-21, 2020-04-15
314,1,5, 2020-04-16, 2020-05-11
314,1,3, 2020-05-12, 9999-12-31
315,3,2, 2020-01-22, 2020-02-05
315,3,5, 2020-02-06, 2020-02-10
315,3,4, 2020-02-11, 2020-02-18
315,3,2, 2020-02-19, 2020-03-12
315,3,2, 2020-03-13, 2020-03-17
315,3,5, 2020-03-18, 2020-03-20
315,3,2, 2020-03-21, 9999-12-31
316,4,3, 2020-05-11, 9999-12-31
316,4,1, 2020-01-23, 2020-02-07
316,4,5, 2020-02-08, 2020-03-01
316,4,4, 2020-03-02, 2020-03-17
316,4,2, 2020-03-18, 2020-04-05
316,4,2, 2020-04-06, 2020-04-23
316,4,2, 2020-04-24, 2020-05-10
317,2,1, 2020-01-11, 2020-01-22
317,2,3, 2020-01-23, 2020-02-11
317,2,3, 2020-02-12, 2020-02-29
317,2,1, 2020-03-01, 2020-03-22
317,2,5, 2020-03-23, 2020-04-10
317,2,2, 2020-04-11, 2020-04-24
317,2,3, 2020-04-25, 9999-12-31
318,4,4, 2020-01-06, 2020-01-16
318,4,4, 2020-01-17, 2020-02-10
318,4,2, 2020-02-11, 2020-03-02
318,4,5, 2020-03-03, 2020-03-11
318,4,4, 2020-03-12, 2020-04-06
318,4,5, 2020-04-07, 2020-05-06
318,4,3, 2020-05-07, 9999-12-31
319,1,5, 2020-01-06, 2020-01-07
319,1,5, 2020-01-08, 2020-01-24
319,1,3, 2020-01-25, 2020-02-11
319,1,5, 2020-02-12, 2020-03-06
319,1,1, 2020-03-07, 2020-04-03
319,1,3, 2020-04-04, 2020-04-06
319,1,4, 2020-04-07, 9999-12-31
320,3,3, 2020-02-25, 2020-03-19
320,3,1, 2020-01-10, 2020-01-23
320,3,2, 2020-01-24, 2020-02-06
320,3,1, 2020-02-07, 2020-02-24
320,3,4, 2020-03-20, 2020-04-14
320,3,4, 2020-04-15, 2020-05-09
320,3,5, 2020-05-10, 9999-12-31
321,3,3, 2020-01-24, 2020-02-04
321,3,2, 2020-02-05, 2020-02-23
321,3,5, 2020-02-24, 2020-03-14
321,3,5, 2020-03-15, 2020-04-01
321,3,5, 2020-04-02, 2020-04-29
321,3,3, 2020-04-30, 2020-05-27
321,3,4, 2020-05-28, 9999-12-31
322,5,5, 2020-01-05, 2020-01-24
322,5,4, 2020-01-25, 2020-02-19
322,5,4, 2020-02-20, 2020-02-26
322,5,3, 2020-02-27, 2020-02-28
322,5,4, 2020-02-29, 2020-03-12
322,5,2, 2020-03-13, 2020-03-30
322,5,4, 2020-03-31, 9999-12-31
323,1,3, 2020-01-21, 2020-02-17
323,1,2, 2020-02-18, 2020-03-03
323,1,1, 2020-03-04, 2020-03-22
323,1,5, 2020-03-23, 2020-03-31
323,1,4, 2020-04-01, 2020-04-05
323,1,4, 2020-04-06, 2020-04-11
323,1,4, 2020-04-12, 9999-12-31
324,1,5, 2020-01-04, 2020-02-02
324,1,3, 2020-02-03, 2020-03-01
324,1,4, 2020-03-02, 2020-03-11
324,1,1, 2020-03-12, 2020-03-13
324,1,3, 2020-03-14, 2020-03-22
324,1,3, 2020-03-23, 2020-04-13
324,1,5, 2020-04-14, 9999-12-31
325,2,2, 2020-01-27, 2020-02-04
325,2,2, 2020-02-05, 2020-03-03
325,2,3, 2020-03-04, 2020-03-31
325,2,5, 2020-04-01, 2020-04-20
325,2,1, 2020-04-21, 2020-05-09
325,2,4, 2020-05-10, 2020-05-25
325,2,1, 2020-05-26, 9999-12-31
326,4,3, 2020-01-12, 2020-02-06
326,4,5, 2020-02-07, 2020-03-03
326,4,3, 2020-03-04, 2020-03-15
326,4,2, 2020-03-16, 2020-04-01
326,4,5, 2020-04-02, 2020-04-04
326,4,4, 2020-04-05, 2020-04-20
326,4,3, 2020-04-21, 9999-12-31
327,5,4, 2020-01-14, 2020-02-03
327,5,2, 2020-02-04, 2020-02-24
327,5,2, 2020-02-25, 2020-03-01
327,5,5, 2020-03-02, 2020-03-10
327,5,2, 2020-03-11, 2020-03-17
327,5,1, 2020-03-18, 2020-03-20
327,5,5, 2020-03-21, 9999-12-31
328,3,1, 2020-01-22, 2020-02-12
328,3,4, 2020-02-13, 2020-02-14
328,3,2, 2020-02-15, 2020-02-21
328,3,2, 2020-02-22, 2020-03-19
328,3,2, 2020-03-20, 2020-03-20
328,3,1, 2020-03-21, 2020-03-29
328,3,3, 2020-03-30, 9999-12-31
329,5,5, 2020-01-07, 2020-01-16
329,5,2, 2020-01-17, 2020-02-14
329,5,4, 2020-02-15, 2020-03-14
329,5,5, 2020-03-15, 2020-04-12
329,5,1, 2020-04-13, 2020-05-03
329,5,5, 2020-05-04, 2020-05-23
329,5,2, 2020-05-24, 9999-12-31
330,5,5, 2020-01-26, 2020-01-27
330,5,1, 2020-01-28, 2020-02-16
330,5,4, 2020-02-17, 2020-03-15
330,5,3, 2020-03-16, 2020-03-28
330,5,3, 2020-03-29, 2020-04-03
330,5,2, 2020-04-04, 2020-04-21
330,5,2, 2020-04-22, 9999-12-31
331,5,2, 2020-01-17, 2020-01-20
331,5,5, 2020-01-21, 2020-01-23
331,5,5, 2020-01-24, 2020-02-18
331,5,3, 2020-02-19, 2020-03-12
331,5,2, 2020-03-13, 2020-03-14
331,5,1, 2020-03-15, 2020-04-11
331,5,2, 2020-04-12, 9999-12-31
332,5,1, 2020-04-12, 2020-05-01
332,5,5, 2020-01-27, 2020-02-15
332,5,1, 2020-02-16, 2020-02-28
332,5,5, 2020-02-29, 2020-03-03
332,5,5, 2020-03-04, 2020-03-21
332,5,4, 2020-03-22, 2020-04-11
332,5,2, 2020-05-02, 9999-12-31
333,5,5, 2020-01-08, 2020-01-29
333,5,5, 2020-01-30, 2020-02-05
333,5,2, 2020-02-06, 2020-03-05
333,5,4, 2020-03-06, 2020-03-12
333,5,4, 2020-03-13, 2020-04-04
333,5,2, 2020-04-05, 2020-04-05
333,5,1, 2020-04-06, 9999-12-31
334,2,5, 2020-01-15, 2020-01-29
334,2,2, 2020-01-30, 2020-02-28
334,2,1, 2020-02-29, 2020-03-14
334,2,5, 2020-03-15, 2020-03-28
334,2,3, 2020-03-29, 2020-04-24
334,2,5, 2020-04-25, 2020-05-24
334,2,5, 2020-05-25, 9999-12-31
335,2,1, 2020-01-14, 2020-01-22
335,2,5, 2020-01-23, 2020-01-31
335,2,3, 2020-02-01, 2020-02-17
335,2,4, 2020-02-18, 2020-03-03
335,2,3, 2020-03-04, 2020-03-14
335,2,4, 2020-03-15, 2020-03-18
335,2,5, 2020-03-19, 9999-12-31
336,2,1, 2020-02-01, 2020-02-29
336,2,1, 2020-01-16, 2020-01-30
336,2,1, 2020-01-31, 2020-01-31
336,2,4, 2020-03-01, 2020-03-26
336,2,4, 2020-03-27, 2020-03-29
336,2,5, 2020-03-30, 2020-04-02
336,2,2, 2020-04-03, 9999-12-31
337,3,4, 2020-01-12, 2020-02-06
337,3,3, 2020-02-07, 2020-02-28
337,3,1, 2020-02-29, 2020-03-12
337,3,2, 2020-03-13, 2020-03-29
337,3,2, 2020-03-30, 2020-04-27
337,3,2, 2020-04-28, 2020-05-17
337,3,1, 2020-05-18, 9999-12-31
338,3,5, 2020-01-17, 2020-02-09
338,3,1, 2020-02-10, 2020-03-05
338,3,1, 2020-03-06, 2020-03-15
338,3,4, 2020-03-16, 2020-03-31
338,3,2, 2020-04-01, 2020-04-25
338,3,5, 2020-04-26, 2020-04-28
338,3,4, 2020-04-29, 9999-12-31
339,2,5, 2020-01-10, 2020-01-23
339,2,3, 2020-01-24, 2020-02-08
339,2,4, 2020-02-09, 2020-02-19
339,2,4, 2020-02-20, 2020-02-20
339,2,4, 2020-02-21, 2020-03-10
339,2,2, 2020-03-11, 2020-03-21
339,2,1, 2020-03-22, 9999-12-31
340,4,3, 2020-01-06, 2020-01-25
340,4,2, 2020-01-26, 2020-02-11
340,4,4, 2020-02-12, 2020-02-17
340,4,1, 2020-02-18, 2020-03-06
340,4,4, 2020-03-07, 2020-03-13
340,4,4, 2020-03-14, 2020-03-14
340,4,3, 2020-03-15, 9999-12-31
341,5,4, 2020-01-26, 2020-02-15
341,5,1, 2020-02-16, 2020-03-07
341,5,5, 2020-03-08, 2020-03-15
341,5,5, 2020-03-16, 2020-04-08
341,5,1, 2020-04-09, 2020-04-28
341,5,5, 2020-04-29, 2020-05-16
341,5,2, 2020-05-17, 9999-12-31
342,1,3, 2020-01-25, 2020-01-26
342,1,5, 2020-01-27, 2020-02-12
342,1,3, 2020-02-13, 2020-03-05
342,1,5, 2020-03-06, 2020-04-01
342,1,3, 2020-04-02, 2020-04-18
342,1,3, 2020-04-19, 2020-04-20
342,1,5, 2020-04-21, 9999-12-31
343,2,5, 2020-01-01, 2020-01-22
343,2,5, 2020-01-23, 2020-02-12
343,2,1, 2020-02-13, 2020-03-11
343,2,5, 2020-03-12, 2020-03-14
343,2,4, 2020-03-15, 2020-03-15
343,2,2, 2020-03-16, 2020-04-11
343,2,5, 2020-04-12, 9999-12-31
344,1,5, 2020-01-07, 2020-01-26
344,1,5, 2020-01-27, 2020-02-18
344,1,5, 2020-02-19, 2020-03-08
344,1,5, 2020-03-09, 2020-03-18
344,1,2, 2020-03-19, 2020-04-08
344,1,3, 2020-04-09, 2020-04-13
344,1,4, 2020-04-14, 9999-12-31
345,4,4, 2020-01-01, 2020-01-02
345,4,1, 2020-01-03, 2020-01-24
345,4,3, 2020-01-25, 2020-02-13
345,4,3, 2020-02-14, 2020-02-26
345,4,2, 2020-02-27, 2020-03-20
345,4,1, 2020-03-21, 2020-04-07
345,4,5, 2020-04-08, 9999-12-31
346,4,2, 2020-01-21, 2020-02-12
346,4,1, 2020-02-13, 2020-03-04
346,4,5, 2020-03-05, 2020-04-02
346,4,1, 2020-04-03, 2020-04-21
346,4,3, 2020-04-22, 2020-05-01
346,4,4, 2020-05-02, 2020-05-10
346,4,1, 2020-05-11, 9999-12-31
347,1,2, 2020-01-04, 2020-02-02
347,1,2, 2020-02-03, 2020-02-16
347,1,4, 2020-02-17, 2020-02-21
347,1,3, 2020-02-22, 2020-03-08
347,1,5, 2020-03-09, 2020-03-27
347,1,4, 2020-03-28, 2020-04-20
347,1,3, 2020-04-21, 9999-12-31
348,3,3, 2020-02-26, 2020-03-20
348,3,3, 2020-01-22, 2020-01-29
348,3,1, 2020-01-30, 2020-02-17
348,3,5, 2020-02-18, 2020-02-23
348,3,5, 2020-02-24, 2020-02-25
348,3,3, 2020-03-21, 2020-03-31
348,3,2, 2020-04-01, 9999-12-31
349,3,4, 2020-01-17, 2020-01-28
349,3,3, 2020-01-29, 2020-02-10
349,3,2, 2020-02-11, 2020-02-21
349,3,5, 2020-02-22, 2020-03-19
349,3,5, 2020-03-20, 2020-04-10
349,3,3, 2020-04-11, 2020-05-02
349,3,1, 2020-05-03, 9999-12-31
350,2,4, 2020-01-13, 2020-01-17
350,2,2, 2020-01-18, 2020-01-25
350,2,1, 2020-01-26, 2020-02-24
350,2,2, 2020-02-25, 2020-03-19
350,2,2, 2020-03-20, 2020-04-10
350,2,4, 2020-04-11, 2020-04-14
350,2,5, 2020-04-15, 9999-12-31
351,3,2, 2020-01-03, 2020-01-16
351,3,4, 2020-01-17, 2020-01-26
351,3,4, 2020-01-27, 2020-02-13
351,3,4, 2020-02-14, 2020-02-21
351,3,2, 2020-02-22, 2020-03-16
351,3,1, 2020-03-17, 2020-03-25
351,3,4, 2020-03-26, 9999-12-31
352,5,4, 2020-02-08, 2020-02-29
352,5,4, 2020-01-21, 2020-02-07
352,5,4, 2020-03-01, 2020-03-16
352,5,1, 2020-03-17, 2020-04-12
352,5,4, 2020-04-13, 2020-04-17
352,5,4, 2020-04-18, 2020-04-21
352,5,1, 2020-04-22, 9999-12-31
353,3,2, 2020-01-01, 2020-01-06
353,3,3, 2020-01-07, 2020-02-01
353,3,5, 2020-02-02, 2020-02-29
353,3,5, 2020-03-01, 2020-03-10
353,3,3, 2020-03-11, 2020-03-26
353,3,3, 2020-03-27, 2020-04-20
353,3,5, 2020-04-21, 9999-12-31
354,5,4, 2020-01-23, 2020-02-19
354,5,5, 2020-02-20, 2020-03-11
354,5,1, 2020-03-12, 2020-04-01
354,5,5, 2020-04-02, 2020-04-21
354,5,5, 2020-04-22, 2020-05-10
354,5,1, 2020-05-11, 2020-05-18
354,5,4, 2020-05-19, 9999-12-31
355,3,4, 2020-01-21, 2020-02-16
355,3,3, 2020-02-17, 2020-03-06
355,3,3, 2020-03-07, 2020-03-31
355,3,1, 2020-04-01, 2020-04-16
355,3,3, 2020-04-17, 2020-05-02
355,3,4, 2020-05-03, 2020-05-22
355,3,2, 2020-05-23, 9999-12-31
356,5,2, 2020-01-11, 2020-01-21
356,5,4, 2020-01-22, 2020-02-12
356,5,4, 2020-02-13, 2020-03-05
356,5,3, 2020-03-06, 2020-03-17
356,5,4, 2020-03-18, 2020-03-25
356,5,5, 2020-03-26, 2020-04-22
356,5,3, 2020-04-23, 9999-12-31
357,4,4, 2020-01-20, 2020-02-17
357,4,2, 2020-02-18, 2020-02-23
357,4,2, 2020-02-24, 2020-03-03
357,4,2, 2020-03-04, 2020-03-16
357,4,3, 2020-03-17, 2020-04-12
357,4,5, 2020-04-13, 2020-05-10
357,4,2, 2020-05-11, 9999-12-31
358,3,3, 2020-01-15, 2020-01-22
358,3,2, 2020-01-23, 2020-02-17
358,3,1, 2020-02-18, 2020-03-08
358,3,3, 2020-03-09, 2020-03-19
358,3,5, 2020-03-20, 2020-04-10
358,3,1, 2020-04-11, 2020-04-17
358,3,1, 2020-04-18, 9999-12-31
359,2,5, 2020-01-09, 2020-01-23
359,2,2, 2020-01-24, 2020-02-12
359,2,5, 2020-02-13, 2020-02-24
359,2,4, 2020-02-25, 2020-03-11
359,2,3, 2020-03-12, 2020-03-12
359,2,3, 2020-03-13, 2020-04-03
359,2,3, 2020-04-04, 9999-12-31
360,5,3, 2020-02-29, 9999-12-31
360,5,1, 2020-01-16, 2020-01-23
360,5,5, 2020-01-24, 2020-01-26
360,5,3, 2020-01-27, 2020-02-02
360,5,1, 2020-02-03, 2020-02-05
360,5,3, 2020-02-06, 2020-02-12
360,5,1, 2020-02-13, 2020-02-28
361,5,4, 2020-01-12, 2020-02-10
361,5,5, 2020-02-11, 2020-03-06
361,5,2, 2020-03-07, 2020-03-09
361,5,2, 2020-03-10, 2020-03-21
361,5,5, 2020-03-22, 2020-04-17
361,5,1, 2020-04-18, 2020-05-17
361,5,5, 2020-05-18, 9999-12-31
362,5,2, 2020-01-28, 2020-02-17
362,5,1, 2020-02-18, 2020-02-19
362,5,4, 2020-02-20, 2020-03-15
362,5,2, 2020-03-16, 2020-03-29
362,5,2, 2020-03-30, 2020-04-04
362,5,1, 2020-04-05, 2020-04-16
362,5,1, 2020-04-17, 9999-12-31
363,5,1, 2020-01-06, 2020-01-09
363,5,1, 2020-01-10, 2020-01-30
363,5,3, 2020-01-31, 2020-02-22
363,5,3, 2020-02-23, 2020-03-06
363,5,5, 2020-03-07, 2020-03-26
